id,cmt,general,price,quality,service,stylefood,location,background
8426.0,"
 Hôm nay mình có gọi thêm vài món mới, ăn cũng nhiều lần rồi lên mình gọi vài món mới
Ăn cũng ok phết,gọi qua now giảm giá lên cũng rẻ
Bánh mì vẫn ngon và giòn nhưng quán nướng hơi quá tay nên hơi bị đen
Mình có gọi nước ép dưa hấu với nước ép ổi_>ngon và mát .được cái nguyên chất
Chè sầu ngon nhiều .không bị ngọt toàn đường ",,1.0,1.0,,,,
8427.0,"

Do có xem review trước trên foody nên đến đây mình nằng nặc ăn cho bằng dc quán này. Cũng dễ tìm, các bạn chạy đường vòng quanh núi Sam sẽ thấy. Mình đến và không thất vọng.

182/2 Đường Số 31, Ấp Giồng Nhãn, X. Hiệp Thành",1.0,,,,,1.0,
8428.0,"
 Chưa Bao Giờ Ăn Ở Quán Ăn Tệ Như Vậy ",-1.0,,,,,,
8429.0,"

Các bạn nên ghé nhé.",1.0,,,,,,
8430.0,"
 Fenghuang - 178 Triệu Việt Vương

Suất buffet ở đây là 259k, có đủ mọi món từ gà nướng, thịt nướng, chân gà, bánh bao, há cảo... rồi đến lẩu mình chọn 1 bên là lẩu tứ xuyên 1 bên là lẩu nấm, có thịt, cá, đậu, mực, rau. 
Ăn mấy món khai vị ít thì mới có sức ăn lẩu nhé mọi người, đừng như mình thích ăn bánh bao với há cảo nhiều quá xong lưng lưng bụng luôn
Nước lẩu tứ xuyên cay cho thịt ăn vào trời lạnh như này rất phê luôn, còn lẩu nấm nên dùng để nhúng rau thì hợp lý hơn.

Nhân viên ở đây phục vụ lâu, gọi mấy lần mãi mới mang đồ ra 😤😤😤 ",,0.0,1.0,-1.0,1.0,0.0,
8431.0,"
 Lý Ngọc Hà, Thanh Văn ",,,,,,,
8432.0,"
 Cơm Bento Cá Hồi Nướng Sốt Miso ",,,,,,,
8433.0,"
 Trà Dâu Tắc Xí Muội (M) ",,,,,,,
8434.0,"
 Bữa nọ thấy trên DeliveryNow có KM cái combo Vịt 29 ở mấy cơ sở liền, thấy chỗ này gần nhà nhất, nên gọi về ăn thử.

❤ Vậy là combo của mình gồm: 1 con vịt, 1 hộp cánh vịt rang muối, 2 hộp xôi vịt, 1 salad vịt,...

- Thịt vịt (vịt quay, kfai vịt luộc như mọi khi mình vẫn mua nha), thì con vịt thịt ngon, đằm vị thịt béo ngậy. Họ có để cho mình 1 túi nước chấm, nước chấm vịt quay như này mới best này. Và để kèm 1 túi củ kiệu nữa, đến củ kiệu cx đc cho sốt bóng bẩy, béo ngần,.. 😂
Nhiều bạn ăn thịt quay thì vớ fai con bị béo, nhiều mỡ,.. Mình nghĩ hên xui đấy, chứ bữa nay con vịt của mình ngon lắm! ^^
- Salad vịt: Nó hơi chua chua ngọt ngọt, trên cùng có 1 chút thịt vịt đc thái lát mỏng, với có cả lạc nữa,.. cũng khá ngon 🙂
- Cánh vịt rang muối: Món này ngon cực kì, cơ mà cánh có phần bị nhỏ, nên khi rang muối lên nó bị quắt vào, ăn k còn thấy thịt nữa, chỉ có xương vs da với muối rang bám lên trên thui 😫
- 2 hộp xôi vịt là đủ để bạn no tức tưởi rồi 😂😂 Xôi thơm mềm, mà nấu mỡ vịt nên béo lắm nha! Bên trên còn có cả hành phi thơm lừng nữa 😍
Món này nhà mình ăn k hết vì quá no, đành cất 1 hộp vào tủ lạnh để sáng mai ăn sáng )))

❤ Chung quy lại, cả nhà 4 người hết có ~200k (vì đc giảm giá Deli), thì quá ngon quá rẻ quá sung sướng !!! ",,1.0,1.0,1.0,,1.0,
8435.0,"
 Tks b nhé. Mong b ủng hộ quán dài dài ",,,,,,,
8436.0,"

Sữa chua trân châu đã kéo vị giác của mình trở lại, ngon thật sự. Sữa chua theo giới thiệu là sữa chua gia truyền tự làm. Chua nhẹ vừa miệng, sánh mịn chứ không bị quá cứng hoặc loãng nhớt, thơm nhẹ mùi nước cốt dừa. Trân châu thì mình không thích như đã nói ở trên. Sữa chua cũng có bán cốc riêng nếu bạn không thích ăn kèm các topping khác nha.

Nhà hàng này khá nổi ở Hòa Bình. Đa số các cơ quan hay các lớp họp nhóm họp lớp đều ăn uống đập phá ở đây. Đồ ăn ổn, ngon, hương vị hấp dẫn. Phục vụ nhanh nhẹn tuy nhiên lúc đông khách cũng không tránh khỏi bỏ sót, có 1 lần nhóm mình bị bỏ quên 1 lúc lâu sau mới có đồ ăn. Tuy nhiên đồ ăn ở đây đánh bật các nhà hàng khác.",1.0,,1.0,1.0,,,
,"Sữa chua trân châu đã kéo vị giác của mình trở lại, ngon thật sự. Sữa chua theo giới thiệu là sữa chua gia truyền tự làm. Chua nhẹ vừa miệng, sánh mịn chứ không bị quá cứng hoặc loãng nhớt, thơm nhẹ mùi nước cốt dừa. Trân châu thì mình không thích như đã nói ở trên. Sữa chua cũng có bán cốc riêng nếu bạn không thích ăn kèm các topping khác nha.
",,,1.0,,,,
8437.0,"
 mình muốn vào quán phải mua vé vào cổng sun world nữa à bạn ",,,,,,,
8438.0,"
 Bán k có tâm chút nào, mình nv ship vể để ăn trưa, phần 20k quá ít, bún thì lạt dã man, lòng cực ít k như quán review trên đây, sẽ k bao giờ ghé lần 2 nhé. Uổng cả 20k ",-1.0,0.0,-1.0,,,,
8439.0,"
 CƠM ĐÙI TỎI XỐT CHANH DÂY ",,,,,,,
8440.0,"
rất ngon !!",,,1.0,,,,
8441.0,"
 Quán phục vụ quá tệ chậm chạp. Gọi đồ uống cả buổi lâu ko thấy. Nước uống lại dỡ . Chả có gì lôi cuốn ",,,-1.0,-1.0,,,
8442.0,"
 Thực sự không biết quán này có tự review không mà chân gà thì còi cọc, nước chấm ngọt lợ xong mặn, đành phải tự chế để ăn cho đỡ phí. Thất vọng. ",,,-1.0,,,,
8443.0,"

Presotea - Trà Trái Cây Tươi Đài Loan",,,,,,,
8444.0,"
 Đây là nhà hàng bia sang trọng và xin nhất mà mình đc tới, đi theo ""lệnh"" của Sếp nhân dịp đội tuyển VN thi đấu bóng đá.

- Theo ""truyền thuyết"" Sếp kể thì đây là hàng bia mà Sếp thíc nhất và có kkhi nhất khi đi xem bóng đá. Quả đúng như vậy, vì mỗi khi đội tuyển VN dâng lên tấn công thì DJ nhạc cũng phát nhạc kiểu hồi hộp, kịch tính. Rồi khi ghi bàn thì phát nhạc Ồ lê ố lê ))) Cho nên anh em vừa ăn nhậu vừa xem bóng đá đúng là phê pha thật sự ấy 😂😂

- Nhà hàng nhìn k đc đẹp như trên ảnh đâu hahaaa nhưng khá rộng rãi, có 2 tầng với 1 màn chiếu lớn và 2 màn chiếu nhỏ 🤔

- Fai đặt chỗ trước vì hầu như bàn trống là không có. Sếp mình bữa nọ đặt chỗ cho mấy ace là 500k đấy 😊 ",,0.0,,,,,0.0
8445.0,"

Trang Coffee - Đỗ Quang",,,,,,,
8446.0,"
 Mình đã ghi chú ngay khi đặt hàng là . “Cho mình thịt nạc thôi . “ Không phải ai cũng ăn được thịt mỡ vì mình ko ăn được mỡ . Cuối cùng giao đến nếu dính lẫn lộn mình ko bình luận đâu . Nhưng toàn mỡ ... ",,,,-1.0,,,
8447.0,"

Nếu quay lại hội an sẽ ghé lại",1.0,,,,,,
8448.0,"
 Mắm cá lóc nguyên con ",,,,,,,
8449.0,"

mỗi lần tới đây gia đình mình thích uống món matcha đá xay rất ngon 

Vỏ bánh giòn phần nhân cũng rất ngon nhưng về cách phục vụ thì thiếu sót rất nhiều . Mình khôg ăn cay được và nhiều lần dặn kĩ không bỏ ớt nhưng nhân viên vẫn bỏ",,,1.0,-1.0,,,
8450.0,"
 Đã đi ăn hai ngày, và giờ mới lết xác lên đây chia sẻ với m. n. Biết quán khá lâu từ cái thời quán bán lề đường cơ, thiệt là hoài niệm, lúc ấy cái ngày gì mà đc a chủ tặng bông hoa hồng ấy nhờ . Thôi vào việc chính, Mục tiêu của mình là ăn hết cái menu cơ ( đã có thêm nhiều món) menu được thiết kế đẹp. Nhưng chỉ có một mình thì không thể thử hết đc ( thôi cứ từ từ vậy) mình sẽ nói vị mình ăn gần đây thôi, còn vị năm trước mình sẽ ko nói đến. Nước ở quán rất ngon m. n ạ, mình thì đã order nước kiwi với xoài (ngọt) trong đó thì mình thích nhất món nước Kiwi, vừa uống vừa nhai kiwi nó đã m. N ạ. Món gà phô mai ngon nha m. N, trong đó có 2 loại. chắc bị phê bình mận quá nên ko cho muối nữa hay sao ấy, riêng bản thân mình thì thik ăn mận, nên khá buồn khi nó lạc, phô mai ở trên ngon nhé, được anh quản lý chia sẻ rất nhiệt tình, nhưng sr e quên hớt r a ạ, nói chung ngon nha, đối với mấy món gà thì, quán nên cho nhiều tương ớt hơn xí. Món ODEN chiếm phần lớn cái menu trong đó thì chỉ có bắp với củ cải trắng thui nha m. n sẽ phải chọn thêm món, mấy món ăn rất ngon, nhưng cái nước thì chưa quen cho lắm nó có vị đắng chua cay (tomyum) , khi nhìn hình ảnh thì chúng ta sẽ lầm qua món Hàn Quốc, nhưng vị của nó thì không phải đâu nha, có cơ hội thì m. n nên thử. Sẽ tới ăn hết cái menu thì thôi nhé, tạm thời pp m. n. Chúc quán càng ngày càng nổi tiếng, buôn bán thuận lợi. ",,,1.0,,1.0,,
8451.0,"

Seis Bakery & Coffee - Kim Long",,,,,,,
8452.0,"

Ngon, vẫn thích nhất là tropical với hải sản. lần nào cũng gọi đúng 1 cái này hihi",,,1.0,,,,
8453.0,"
 Nguyễn Long Arc, Nho Iris ",,,,,,,
8454.0,"
 Bông Lan Phô Mai Chảy ",,,,,,,
8455.0,"

Bánh tráng trộn này nghe nói chuyển từ phố hàng trống về vả lại mình cũng đi qua đây nhiều nên muốn vào ăn thử xem sao 😝 bánh tráng trộn ở đây cũng ngon, gôm đấy đi thì mình thấy công đoạn trộn cũng sạch nhưng chưa biết nguyên liệu có đảm bảo không 😐 không gian quán là thuê lại của quán cà phê nào đó cũng xịn nhưng nó không hợp với quán một chút nào mà ngược lại còn tạo cảm giác chật hẹp nữa 😐 mình mua mang về vẫn còn cảm nhận được sự chật chội của quán nữa 😐 giá cả cung bình thường, thái độ phục vụ cũng bình thường, không có gì đặc sắc lắm 😐",,0.0,1.0,0.0,,,-1.0
8456.0,"

25k bữa sáng của ngày",,,,,,,
8457.0,"
 Ngon mát, chất lượng tuyệt vời ",,,1.0,,,,
8458.0,"
 Chanh Leo Trân Châu Sương Mai( Size M) ",,,,,,,
8459.0,"
 Có ăn mấy quán nướng đồ ăn vặt rồi nhưng thấy chỗ này giá hợp lý mà lại ngon rẻ nữa. Sẽ quay lại nhiều lần😋😋 ",1.0,1.0,1.0,,,,
8460.0,"
 Đây là chi nhánh KFC đầu tiên mình ăn và hay ăn nhất. Bình thường Tết nhà mình hay đi Văn Miếu rồi qua đó ăn trưa, nhưng hôm nay là lần đầy tiên mình order trên Now về. Đồ ăn vẫn rất thơm và nóng hổi nhé 🤤. Kể cả ăn tại quán hay ship về thì mình thấy quán đều chuẩn bị đồ rất nhanh. Mình khá ưng service ở đây á 👍.
Về món ăn, mình đặt cơm gà Teriyaki gà khá thơm, giòn, nóng hổi, sốt Teri hơi mặn so với khẩu vị của mình kể cả khi ăn kèm với cơm. Burger Tôm cũng giòn tan, thơm rõ vị tôm lắm nhưng mà nhân chỉ có mỗi xà lách và tôm thôi chứ không có cà chua hay phomai đâu 😃😃, nhưng dù sao vẫn khá ngon, đặc biệt thích hợp cho trẻ em vì rất mềm, không xương và không cay nữa. Bánh tartr KFC phải gọi là đỉnh của chóp, mẹ mình mê vcd, chưa tìm thấy bản dupe luônn. Mình thề là mình có thể ăn hết 4 cái đấy nhưng bánh nhiều dầu dã mann, ăn 4 cái xong cũng phải ngang ngửa 1000kcal rồi 😂. Mọi người nhớ ăn ít thôi không nghiện đấyyy.
Nói chung là mình ưng KFC ở đây lắmm, cả service cũng như chất lượng món ăn đều ổn áp luôn! ",1.0,,1.0,1.0,,,
8461.0,"
 Như v là k chấp nhận dk rồi ",-1.0,,,,,,
8462.0,"
 Ngô thị Nhậm là khu vực bạt ngàn món ăn, giá rất sinh viên, thấy ốc 30k nên cũng vào ăn thử xem như thế nào. Không gian quán ổn, menu cũng nhiều món. Tụi mình đi 3 người nên cũng không gọi nhiều, các món nhìn chung khá nhiều dầu, vị cũng ok, dĩa 30k mà cũng nhiều, có bánh mỳ chấm thêm ăn là no căng ruột, có dịp sẽ ghé lại ",1.0,1.0,1.0,,1.0,,1.0
8463.0,"
 Nhân viên buổi tối (2 em nam) phục vụ rất tệ, không chuyên nghiệp bằng các em nhân viên nữ, hay đùa giỡn. Tôi đặt 2 kem sữa chua mà lại lấy 2 kem dừa (chắc chắn là cố ý rồi vì từ sữa chua và từ dừa khi nói ra khác nhau mà) nhưng sau đó không xin lỗi, còn không đổi lại vị kem. 2 em khi phục vụ cà phê quên ống hút, sẽ không có gì đáng nói nếu 2 em không đứng giỡn như vậy, làm ngồi ăn mà thấy hết ngon 😞
P/s: góp ý để 2 em xem lại thái độ phục vụ nha ",,,,-1.0,,,
8464.0,"
 Làm gần đây. Nên hay ghé quán này để ăn sáng. 
Quán bán cả ngày luôn.
Có phở gà, phở bò.... 
Không gian nhìn hơi khó chịu một chút, kiểu nhìn bia bí. Nhưng món ăn ổn.
Giá cũng không quá mắc. ",,1.0,1.0,,,,-1.0
8465.0,"
 Trà sữa như thế này có uống được nữa ko?!
Vị cũng dở tệ 🤮 ",,,-1.0,,,,
8466.0,"
 Mình thấy trên Now viết hôm đó quán khai trương nên mình gọi uống thử.
Mình order một cốc Sữa tươi nướng ngũ vị L, mới uống mình thấy có vị mát mát như nước vải, có cả hạt đỗ và thạch nữa.
Hôm đấy khai trương nên quán được giảm 50%, nên chỉ còn hơn 20k một cốc - khá rẻ luôn.
Thấy vị này hợp với mình vì không ngọt quá (mình gọi 50 đá - 50 đường).
Mình chưa qua quán thử, hôm nào sẽ qua quán để xem view quán thế nào và cũng muốn thử lại vị khác của quán!!! ",1.0,1.0,1.0,1.0,,,
8467.0,"
 Phải nói là chất lượng đồ ăn quÁn này cực kì tệ. Mua qua Delivery now mà không có nổi cái muỗng, đôi đũa. Pizza thì nhân đi đường nhân, đế bánh đi đường đế bánh. Sẽ không bao giờ thử lại một lần nữa. ",-1.0,,-1.0,,,,
8468.0,"
 Nay lười ra ngoài ăn , chỉ muốn ngồi trong phòng máy lạnh , đắp chăn .... Cơ mà chợt nhớ chưa ăn gì :)))... Thế là order 1 suất ở đây ... order xong .... thì ăn ... ăn xong .... thì ngủ .... no cái bụng .... đồng nghiệp bảo ăn 1 mình không rủ :)))) 
Thế là mai phải rủ ... ahuhu ... mà ngon lắm mọi người giá phải chăng nữa … ",,1.0,1.0,,,,
8469.0,"
 Mạnh Hùng, Tú Anh Bui ",,,,,,,
8470.0,"
 - Địa điểm: dễ tìm, ngay ngã 3 Nguyễn Thái Sơn - Nguyễn Văn Bảo
- Giá cả: 40.000 cho 1 tô bún đầy đủ heo quay, mực, tôm, chả cá, cà tím
- Chất lượng: Bún ngon, đậm đà vị mắm, ăn 1 tô xong là no cành hông\
Nói chung đây là 1 quán bún mắm ngon cho những ai ở khu vực Gò Vấp. ",1.0,0.0,1.0,,,1.0,
8471.0,"

Tiệm được mệnh danh là nơi có lối vào ""quyền bí"" nhất Sài Gòn. Lúc chạy ngang, mình cũng có chút không tin vào mắt.... vì nhỏ thật :P . Lối đi lại hơi tối, đúng chủ đề với tên quán luôn :D Tuy nhiên khi vào trong và lên tầng 1, thì mọi thứ lại khác hoàn toàn. Không gian nhỏ nhưng bày biện khoa học, nên rất thoải mái và sáng sủa. Những bức tranh tường đều do anh chủ tự vẽ, đúng là người có gu cũng thật lắm công phu. Bên cạnh đó, tiệm cũng chỉ mới mở 1 tháng còn ít người biết, nên yên tĩnh cực kì, đúng ý mình. Lạy trời, mong quán sau này sẽ không bị vắng, nhưng cũng đừng quá đông đúc, xô bồ như nhiều nơi khác. Hôm đó, mình ăn một cake au flan ( bánh rất ngon và mịn...... mình xắn lia lịa mấy miếng là sạch trơn )....Kêu thêm một Say mê ( chanh tuyết đá xay _ uống vừa miệng, tiền thanh hậu ngọt ). Đặc biệt, nước của quán không phải trà đá hay nước trắng thường, mà là nước được nấu với lá dứa nên thơm nhẹ và uống nhiều không bị gắt cổ. Phục vụ lẫn chủ quán đều rất dễ thương và nhiệt tình, giá cả chấp nhận được so với không gian và vị trí. Về phần chất lượng món thì mình hoàn toàn hài lòng. Nghe đồn nhân ngày PNVN quán giảm 15% cho các bạn nữ hoặc nhóm có bạn nữ đi kèm từ giờ đến hết 20/10.... è hè hè.... chắc là sẽ ghé lại sớm thuôi hehehehe",1.0,1.0,1.0,1.0,,-1.0,1.0
8472.0,"
 Bánh tráng trộn Sài Gòn ở đây ăn cay xé lưỡi luôn. Ăn miếng nào là toát mồ hôi lúc đó.

Một xuất 35k như trong hình có lạc rang, hành khô, mực khô, bò khô đen, bò khô đỏ cay xé...Ăn ngon mà cay lắm luôn ý, giờ ngồi viết review mà vẫn có cảm giác cay cay toát mồ hôi 😂

Quán này là gọi đồ online nhé, muốn ăn bao nhiêu xuất thì liên lạc trước với họ để hỏi có bánh tráng chưa vì phải ship tận Sài Gòn ra và hỏi còn không vì bánh hết nhanh trong một nốt nhạc.

Gọi hoặc nhắn tin đến SĐT 0987900997 để đặt hàng nhé mọi người.

Cảnh báo với mọi người là cay rồi đó nha, vừa ăn vừa thấm mồ hôi nhưng mà đáng lắm 😆 ",,0.0,,,,,
8473.0,"
 Trà dâu đào cận nhiệt đới ",,,,,,,
8474.0,"
 Còn về các món ăn của quán lý giải tại sao mình lại to mồm khen ngon nhất Hanoi thế này 😊))

❤️ Trước hết là món chân với cánh nướng. Thịt to thật sự mà được ướp mật ong, xong nướng lên nóng bỏng mà thơm nức đến tận miếng thịt bên trong í. Mình ăn 1 mà chỉ muốn ăn 2 3 xong rồi cả nước chấm sốt cũng ngon xuất sắc nữa 😭😭

❤️ Món này đc ăn cung với dưa chuột muối. Nhưng đĩa dưa chuột muối này ít mà tận 15k (hơi đắt).

❤️ Xong mình gọi thêm cả bánh mì nướng mật ong ăn cùng cũng ngon lắm 🍓 Có cả dải dạ dày nướng nữa cơ ăn dai dai mà đậm vị.

❤️ Vì đói nên mình có gọi thêm cả mấy cái nem nướng nhưng nem nướng mình ăn k thấy xuất sắc lắm. Có chân cánh gà và dạ dày nướng ăn ngon hơn cả huhuu ☺️ ",,-1.0,1.0,,,,
8475.0,"

Té Le Te - Lẩu Gà Ớt Hiểm",,,,,,,
8476.0,"
 Săn được code giảm giá nên bèn đặt đồ về ăn. Giá chưa giảm cũng hơi cao cao xíu, nhưng đồ ăn ngon, đóng gói sạch sẽ. Thịt xá xíu mềm thơm, mì vịt quay mình để đến hôm sau ăn vẫn thấy mềm ngon 😂 Quán đang có giảm giá mì vịt quay nữa nên mọi người nên thử nhanh với giá hời 😌 Riêng có bánh cuốn mình có gọi mà chưa được thử )) Nhưng mình thích ăn kiểu cuốn cuốn như miếng phở hơn là kiểu xôi chiên nhẹ kia. ",,-1.0,1.0,1.0,,,
8477.0,"

Vương Cát Coffee & Tea Garden",,,,,,,
8478.0,"
 Thực ra mình thèm bánh mỳ nướng mật ong, thấy ở đây có nên mới đặt chân gà nướng. Lâu lâu ăn chân gà cho vui dù biết không tốt lắm.
Mình order 4 chân 2 cánh 2 bánh mì nướng
Chân và cánh được để giấy bạc nhé, bánh mỳ để túi giấy và dưa chuột có cốc hẳn hoi. Cảm quan gọn gàng sạch đẹp lắm. Vị tẩm ướp ở đây thực sự ngon, ngọt đặm thơm nồng. Không cần phải chấm thêm gì hết í, dù quán có gửi theo túi tương chấm. Bánh mì mật ong cũng ngon. Giòn ngoài trong xốp, dậy mùi mật ong. Ăn cùng khá hợp.
Điểm trừ là nướng hơi bị cháy, xương chân không được trắng, và dưa chuột là Thảm Họa các bạn ạ, đắng khủng khiếp. ",,,,0.0,1.0,,
8479.0,"
 Đồ ăn ngon, giá cả hợp lý, là quán dimsum must try ở đà nẵng. ",,1.0,1.0,,,0.0,
8480.0,"
 Trà sưa tocotoco ❤️❤️

⭐️ Quán trà sữa có điểm hạn chế đập ngay vào mắt ngay lập tức khi đến quán chính là cái k gian để xe rất là nhỏ nhoi 😂😂 nhiều lúc đến quán khi đông khách thì ôi thôi chả biết nên để như nào luôn ấy 😂😂 mà khách đông thi nhiều lúc cũng k thể care dc ngoài này :))

⭐️ Ở đây pha thất thường lắm, lúc ngọt quá đáng mà lúc thì vừa vặn ))) kiểu tuỳ tâm tư tình cảm ấy :))
Không gian khá là đẹp, rộng rãi sáng sủa 👍👍👍 ",,,0.0,,,,0.0
8481.0,"
 Ko quá buồn cho một kỳ công tác 1 mình vì mọi thứ ở nơi đây rất tuyệt rồi :). Nghe tên bar đúng là rất dài :)) hướng nhìn ra biển đẹp tuyệt luôn. Enjoy với một ly cocktail và ngắm biển :) ",1.0,,,,,,1.0
8482.0,"
 Bánh tráng dẽo cuộn ruốc hành phi ",,,,,,,
8483.0,"
 Quán bán đã từ lâu và theo mình là ăn khá ổn so với mặt bằng chung các quán bún mở cửa vào buổi tối ở ĐN. Nước xương và nhân rất chấn lượng nên dù phần ăn tuy ko nhiều nhưng mình vẫn thấy đáng. Hôm nay đặt mua về qua Now tự hỏi sao điểm thấp vậy, hoang mang quá. Vào đọc mới thấy mấy cái nhận xét gần nhất toàn của khách du lịch, ăn không hợp khẩu vị. Vào xác nhận lại với các bạn ở ĐN là ăn vẫn như vậy, không dở và đắt hơn so với trước nha. Nhận xét toàn 1 với 2 điểm thấy thương quá :-)). ",1.0,,1.0,,,,
8484.0,"
 Miếng gà to vcd ăn sao cho hết được ạ ",1.0,,,,,,
8485.0,"
 Mình lại được đi ăn Pizza 4P nè. Đây là pizza 4ps ở cơ sở Bảo Khánh nhé, quán ở đây nằm sâu trong phố nên yên tĩnh dễ chịu lạ thường.
Không gian quán đẹp, mọi thứ bày trí thoáng nên ngồi dễ chịu không bị ồn bí và ảnh hưởng của các khách khác quá.
Pizza được nướng trong lò than củi thơm nức, đế bánh có độ dày vừa đủ và giòn giòn nên ăn thật là ngon. Topping thì tùy sở thích mà gọi. Mình hay ăn 4cheese, teriyaki, salmon sashimi. Hôm nào thèm quá mới gọi burrata tại phomai này ăn xong là siêu ngấy.
Tràng miệng hôm đó ăn bánh affogato, ngon cực độ! ",,,1.0,,,1.0,1.0
8486.0,"

Kem New Zealand Từ Sơn",,,,,,,
8487.0,"
 Lần đầu đến quán mình rất thích quán sạch sẽ, phục vụ nhiệt tình, cơm ngon lắm luôn mà giá lại ok
mình sẽ quay lại ",1.0,,1.0,1.0,,,1.0
8488.0,"
 Uống hoài vẫn không ngán, trời lạnh mưa gió bão bùng vẫn không ngại chạy đi mua. Trà sữa béo, ngọt vừa đủ. Thạch thì đa dạng, vị ngon, tuyệt miễn bàn cãi luôn ❤️❤️ ",1.0,,1.0,,1.0,,
8489.0,"
 Hôm bữa mình đi du lịch Đà Nẵng có ghé tới quán ăn thử nè. Đồ ăn vừa ngon lại vừa đẹp mắt. Một đứa miền nam như mình cứ sợ ăn ko quen đồ miền Trung nhưng hóa ra lạo ngon ko tưởng. Like cực mạnh. ",1.0,,1.0,,1.0,,
8490.0,"
 Quán có bán nem và súp ngô ngon tuyệt, nem của quán có chia nhiều combo ra để thưởng thức, có thêm các món ăn vặt và trà sữa nữa chứ, địa điểm phù hợp tụ tập chơi bời cùng lũ bạn, giá cả ổn lại được cái sạch sẽ đồ ăn ngon ",,1.0,1.0,,1.0,,1.0
8491.0,"
 treo biển 180k/set 2ng nhưng 2ng vào toàn bắt ăn set 3-400k vì kêu set kia k đủ ăn, đến potay. Ngồi đợi thối cả ruột mãi chưa ra đồ ăn, đồ ăn kèm ko gọi thì mang ra 1 loạt ",,0.0,,-1.0,,,
8492.0,"
 Hot hot - Mỳ cay 7 cấp độ
Địa chỉ 60***Nhắc tới mỳ cay thì nhớ cay đến Hot Hot. Mặc dù có nhiều cmt về thái độ nhân viên nhưng những lần mình đi ăn đều rất ổn, nhân viên nhiệt tình thân thiện. Ngoại trừ lần này :)) mình ngồi sảnh 1 tầng 2. Có bạn trực tầng. Đâu tiên thì bạn ấy cắm mặt vào điện thoại suốt, đã vậy còn xem video bật tiếng rất to :)) Tụi mình nc phải nói lớn hơn bình thường mới nghe đc nhau nói gì :)) ok dễ tính bỏ qua. Đem đồ ăn đến xong, mình xin 2 cái bát, cách nhau chưa tới 2m mà gọi. 2 lần vẫn kh có phản ứng ? Tính tiền cũng lâu tuốt :)) bực ghê á ^^ đồ ăn thì ngon nha ",,,1.0,-1.0,,0.0,
8493.0,"

Phương Đông Cafe - Cafe Võng",,,,,,,
8494.0,"
 Quán rất đông, order ngồi đời mốc cả mồm mới có đồ ăn. Nhưng ốc tươi và tẩm ướp ngon. 
Giá ko rẻ lắm, khoảng 100k/đĩa. ",,-1.0,1.0,-1.0,,,1.0
8495.0,"
 bạn ơi , ship hàng ko ạ ",,,,,,,
8496.0,"
 Chuẩn bị đồ nhanh, ăn ổn ",,,1.0,1.0,,,
8497.0,"
 Được bạn giới thiệu nên tui order đồ ăn ở đây để trải nghiệm. Ăn thử phở sốt vang ở đây ngon lắm. Nước dùng ngọt đậm đà từ sương. Giá cả đáng đồng tiền, lại có code khuyến mãi. Chắc chắn sẽ quay lại. ",1.0,1.0,1.0,1.0,,,
8498.0,"
 Hàng này cũng từ rất lâu và nhẵn mặt vs mấy bạn khu Việt Đức rồi ý nhỉ. Ấn tượng nhất đối vs mình là sự chu đáo nhiệt tình của 2 bác chủ quán khiến mình có cảm tình dã man. Ủng hộ chỗ này nhiệt tình 👏🏻👏🏻👏🏻
- Hôm đấy là lần đầu mình ăn, đến thì có bác trai chỉ chỗ để xe r đưa ghế chỉ chỗ cho bọn mình ngồi, gọi đồ xong thì mình mới nhớ ra là có rau cần mà mình lại k ăn đc thế là gắp ra hết sạch nhìn cái bát bánh đa thụt hẳn xuống. Bác trai đi qua thấy thế mới bảo cháu k ăn đc cần à thôi đưa bát đây để bác lấy thêm bánh đa vào cho ăn thế này thì ít quá. Mình nghe thấy thế kiểu...xong lúc trả tiền dắt xe đi về bác còn hỏi ăn có ngon k lần sau k ăn đc gì cháu cứ bảo trc nhé qua ăn ủng hộ 2 bác, mình dạ vâng tươi cười r dắt xe đi về. 😊 kiểu ăn bát bánh đa cũng thấy ấm lòng ý.
- Bánh đa và miến trộn khá vừa miệng nhưng nếu ăn bánh đa bạn nên cho thêm xì dầu nếu k bị nhạt vì nó k ngấm đc như miến đâu. Có chả cá miếng mỏng tanh nhưng dai thơm mùi cá ngon nữa, giò đc 2 miếng dài cắt đôi, lạc, hành...tông thể trộn vào vừa miệng luôn. Nếu khô quá mn gọi thêm bát nước dùng húp bên ngoài nhé.
💲30k~50k
📍Số 42C Lý Thường Kiệt ",,0.0,1.0,1.0,,0.0,
8499.0,"

Quán Phạm Nghĩa nằm trên đường Trần Văn Hoài, nhìn từ bên ngoài quán rất sang trọng và sáng sủa. Hôm nay mình ghé quán cùng với mấy anh chị đồng nghiệp, trời mưa to nhưng ghé vào quán lại cảm thấy ấm áp vô cùng. Không gian quán không quá rộng nhưng sạch sẽ từng chút một. Cách bày trí của quán nhìn rất bắt mắt đặc biệt là món ăn, chưa ăn không biết chất lượng thế nào nhưng nhìn là thấy thèm rồi. Ở đây nổi tiếng là chả cá thác lác, ghé là phải thử và thử rồi ghiền, quán làm ngon cực kì.",,,1.0,,1.0,0.0,1.0
8500.0,"
Cơm rang đỉnh nhất từng ăn 👍👍👍👍",1.0,,,,,,
